GenBank accession	Is target	Is sampled (100 genomes)	Is sampled (1000 genomes)
GCA_001847565.1	TRUE	FALSE	FALSE
GCA_040063395.1	TRUE	FALSE	FALSE
GCA_001847585.1	TRUE	FALSE	TRUE
GCA_001385855.1	TRUE	FALSE	TRUE
GCA_000658095.1	TRUE	FALSE	FALSE
GCA_000666625.1	TRUE	FALSE	FALSE
GCA_002447755.1	TRUE	FALSE	FALSE
GCA_003383245.1	TRUE	FALSE	FALSE
GCA_003395995.1	TRUE	FALSE	FALSE
GCA_001846825.1	TRUE	FALSE	TRUE
GCA_001847495.1	TRUE	FALSE	FALSE
GCA_002447315.1	TRUE	FALSE	FALSE
GCA_003395375.1	TRUE	FALSE	FALSE
GCA_050310095.1	TRUE	FALSE	FALSE
GCA_000673955.1	TRUE	FALSE	FALSE
GCA_000679775.1	TRUE	FALSE	FALSE
GCA_001383275.1	TRUE	FALSE	FALSE
GCA_006379125.1	TRUE	FALSE	FALSE
GCA_004107965.1	TRUE	FALSE	FALSE
GCA_000657935.1	TRUE	FALSE	FALSE
GCA_900121595.1	TRUE	FALSE	FALSE
GCA_030576955.1	TRUE	FALSE	FALSE
GCA_000657295.1	TRUE	FALSE	FALSE
GCA_000668515.1	TRUE	FALSE	FALSE
GCA_001847385.1	TRUE	FALSE	FALSE
GCA_001848855.1	TRUE	FALSE	FALSE
GCA_900127385.1	TRUE	FALSE	FALSE
GCA_001943825.1	TRUE	FALSE	FALSE
GCA_000669735.1	TRUE	FALSE	TRUE
GCA_000667525.1	TRUE	FALSE	FALSE
GCA_004111135.1	TRUE	FALSE	FALSE
GCA_040735135.1	TRUE	FALSE	FALSE
GCA_001944615.1	TRUE	FALSE	FALSE
GCA_000664765.1	TRUE	FALSE	FALSE
GCA_024651565.1	TRUE	FALSE	FALSE
GCA_001396935.1	TRUE	FALSE	FALSE
GCA_001379855.1	TRUE	FALSE	FALSE
GCA_047302485.1	TRUE	FALSE	FALSE
GCA_001197895.1	TRUE	FALSE	FALSE
GCA_000443405.1	TRUE	FALSE	FALSE
GCA_932527315.1	TRUE	FALSE	FALSE
GCA_022870285.1	TRUE	FALSE	FALSE
GCA_000654575.1	TRUE	FALSE	FALSE
GCA_000649835.1	TRUE	FALSE	TRUE
GCA_040151865.1	TRUE	FALSE	FALSE
GCA_000673915.1	TRUE	FALSE	FALSE
GCA_900122025.1	TRUE	FALSE	FALSE
GCA_000672155.1	TRUE	FALSE	FALSE
GCA_001382695.1	TRUE	FALSE	FALSE
GCA_001889665.1	TRUE	FALSE	FALSE
GCA_001394915.1	TRUE	FALSE	FALSE
GCA_900124585.1	TRUE	FALSE	FALSE
GCA_900121425.1	TRUE	FALSE	FALSE
GCA_001194055.1	TRUE	FALSE	FALSE
GCA_900120515.1	TRUE	FALSE	FALSE
GCA_001376175.1	TRUE	FALSE	FALSE
GCA_001386795.1	TRUE	FALSE	FALSE
GCA_023864455.1	TRUE	FALSE	FALSE
GCA_900121585.1	TRUE	FALSE	FALSE
GCA_018109145.1	TRUE	FALSE	FALSE
GCA_030242755.1	TRUE	FALSE	FALSE
GCA_001640615.1	TRUE	FALSE	FALSE
GCA_003393015.1	TRUE	FALSE	TRUE
GCA_000667745.1	TRUE	FALSE	FALSE
GCA_001392555.1	TRUE	FALSE	FALSE
GCA_000253355.1	TRUE	FALSE	FALSE
GCA_000671135.1	TRUE	FALSE	FALSE
GCA_030571135.1	TRUE	FALSE	FALSE
GCA_001998585.1	TRUE	FALSE	FALSE
GCA_001544985.1	TRUE	FALSE	FALSE
GCA_000678255.1	TRUE	FALSE	FALSE
GCA_000678435.1	TRUE	FALSE	FALSE
GCA_001948935.1	TRUE	FALSE	FALSE
GCA_000660645.1	TRUE	FALSE	FALSE
GCA_001663055.1	TRUE	FALSE	FALSE
GCA_004108265.1	TRUE	FALSE	FALSE
GCA_000675735.1	TRUE	FALSE	FALSE
GCA_001092505.1	TRUE	FALSE	FALSE
GCA_003392205.1	TRUE	FALSE	FALSE
GCA_001391255.1	TRUE	FALSE	FALSE
GCA_001392815.1	TRUE	FALSE	FALSE
GCA_001377335.1	TRUE	FALSE	FALSE
GCA_014900675.1	TRUE	FALSE	FALSE
GCA_001327915.1	TRUE	FALSE	FALSE
GCA_001379295.1	TRUE	FALSE	FALSE
GCA_001998365.1	TRUE	FALSE	FALSE
GCA_004104785.1	TRUE	FALSE	FALSE
GCA_932530315.1	TRUE	FALSE	FALSE
GCA_001846495.1	TRUE	FALSE	FALSE
GCA_000670115.1	TRUE	FALSE	FALSE
GCA_000665405.1	TRUE	FALSE	FALSE
GCA_001379275.1	TRUE	FALSE	FALSE
GCA_001848145.1	TRUE	FALSE	FALSE
GCA_030238545.1	TRUE	FALSE	FALSE
GCA_900121385.1	TRUE	FALSE	FALSE
GCA_000669255.1	TRUE	FALSE	TRUE
GCA_000659945.1	TRUE	FALSE	FALSE
GCA_030577515.1	TRUE	FALSE	TRUE
GCA_001844535.1	TRUE	FALSE	TRUE
GCA_900123595.1	TRUE	FALSE	TRUE
GCA_040537145.1	TRUE	FALSE	FALSE
GCA_003392855.1	TRUE	FALSE	FALSE
GCA_000746805.1	TRUE	FALSE	FALSE
GCA_002939625.1	TRUE	FALSE	FALSE
GCA_000669895.1	TRUE	FALSE	FALSE
GCA_031624695.1	TRUE	FALSE	FALSE
GCA_001325465.1	TRUE	FALSE	FALSE
GCA_001385875.1	TRUE	FALSE	FALSE
GCA_000277085.1	TRUE	FALSE	FALSE
GCA_002129685.1	TRUE	FALSE	TRUE
GCA_001850055.1	TRUE	FALSE	FALSE
GCA_004110945.1	TRUE	FALSE	TRUE
GCA_001852725.1	TRUE	FALSE	FALSE
GCA_000715195.2	TRUE	FALSE	FALSE
GCA_040063735.1	TRUE	FALSE	FALSE
GCA_900120925.1	TRUE	TRUE	TRUE
GCA_000445655.1	TRUE	FALSE	FALSE
GCA_003394245.1	TRUE	FALSE	FALSE
GCA_004106135.1	TRUE	FALSE	FALSE
GCA_001198855.1	TRUE	FALSE	FALSE
GCA_000669395.1	TRUE	FALSE	FALSE
GCA_040539075.1	TRUE	FALSE	FALSE
GCA_048452965.1	TRUE	FALSE	TRUE
GCA_001397775.1	TRUE	FALSE	FALSE
GCA_039906075.1	TRUE	FALSE	FALSE
GCA_001945715.1	TRUE	FALSE	FALSE
GCA_001390615.1	TRUE	FALSE	FALSE
GCA_001844145.1	TRUE	FALSE	FALSE
GCA_001845455.1	TRUE	FALSE	FALSE
GCA_001843295.1	TRUE	FALSE	FALSE
GCA_021352465.1	TRUE	FALSE	FALSE
GCA_004113735.1	TRUE	FALSE	FALSE
GCA_000674715.1	TRUE	FALSE	TRUE
GCA_001393055.1	TRUE	FALSE	FALSE
GCA_000659385.1	TRUE	FALSE	FALSE
GCA_000653715.1	TRUE	FALSE	FALSE
GCA_001141505.1	TRUE	FALSE	FALSE
GCA_000656915.1	TRUE	FALSE	FALSE
GCA_018271725.1	TRUE	FALSE	FALSE
GCA_001377935.1	TRUE	FALSE	FALSE
GCA_000663065.1	TRUE	FALSE	FALSE
GCA_900121835.1	TRUE	FALSE	FALSE
GCA_900122645.1	TRUE	FALSE	FALSE
GCA_004111835.1	TRUE	FALSE	FALSE
GCA_003392285.1	TRUE	FALSE	FALSE
GCA_003383205.1	TRUE	FALSE	FALSE
GCA_001392675.1	TRUE	FALSE	FALSE
GCA_001377355.1	TRUE	FALSE	FALSE
GCA_900124415.1	TRUE	FALSE	FALSE
GCA_001384415.1	TRUE	FALSE	FALSE
GCA_000673975.1	TRUE	FALSE	FALSE
GCA_001376095.1	TRUE	FALSE	FALSE
GCA_001386595.1	TRUE	FALSE	FALSE
GCA_002447535.1	TRUE	FALSE	FALSE
GCA_003396925.1	TRUE	FALSE	TRUE
GCA_003392545.1	TRUE	FALSE	FALSE
GCA_000672755.1	TRUE	FALSE	FALSE
GCA_000673175.1	TRUE	FALSE	FALSE
GCA_000673655.1	TRUE	FALSE	FALSE
GCA_001383175.1	TRUE	FALSE	FALSE
GCA_001640575.1	TRUE	FALSE	FALSE
GCA_001388255.1	TRUE	FALSE	FALSE
GCA_002447715.1	TRUE	FALSE	FALSE
GCA_900123505.1	TRUE	FALSE	FALSE
GCA_001387015.1	TRUE	FALSE	FALSE
GCA_003394525.1	TRUE	FALSE	FALSE
GCA_002003745.1	TRUE	FALSE	FALSE
GCA_037996505.1	TRUE	FALSE	FALSE
GCA_000804285.1	TRUE	TRUE	TRUE
GCA_000669655.1	TRUE	FALSE	TRUE
GCA_040063515.1	TRUE	FALSE	FALSE
GCA_900122495.1	TRUE	FALSE	TRUE
GCA_001390775.1	TRUE	FALSE	FALSE
GCA_008762305.1	TRUE	FALSE	FALSE
GCA_001193195.1	TRUE	FALSE	TRUE
GCA_001386755.1	TRUE	FALSE	FALSE
GCA_000678095.1	TRUE	FALSE	FALSE
GCA_030244555.1	TRUE	FALSE	FALSE
GCA_003394665.1	TRUE	FALSE	FALSE
GCA_001383835.1	TRUE	FALSE	FALSE
GCA_001377955.1	TRUE	FALSE	FALSE
GCA_001379415.1	TRUE	FALSE	FALSE
GCA_000670695.1	TRUE	FALSE	FALSE
GCA_001119505.1	TRUE	FALSE	FALSE
GCA_001385975.1	TRUE	FALSE	FALSE
GCA_001847755.1	TRUE	FALSE	FALSE
GCA_000660585.1	TRUE	FALSE	FALSE
GCA_001394675.1	TRUE	FALSE	TRUE
GCA_004110745.1	TRUE	FALSE	FALSE
GCA_000672175.1	TRUE	FALSE	FALSE
GCA_001851595.1	TRUE	FALSE	FALSE
GCA_001202635.1	TRUE	FALSE	FALSE
GCA_001325865.1	TRUE	FALSE	FALSE
GCA_001388495.1	TRUE	FALSE	FALSE
GCA_963993265.1	TRUE	FALSE	FALSE
GCA_001384355.1	TRUE	FALSE	FALSE
GCA_001852425.1	TRUE	FALSE	FALSE
GCA_001945705.1	TRUE	FALSE	FALSE
GCA_001389355.1	TRUE	FALSE	FALSE
GCA_000679855.1	TRUE	FALSE	FALSE
GCA_001322665.1	TRUE	FALSE	FALSE
GCA_004122555.1	TRUE	FALSE	FALSE
GCA_000670055.1	TRUE	FALSE	FALSE
GCA_965122945.1	TRUE	FALSE	FALSE
GCA_001325845.1	TRUE	FALSE	FALSE
GCA_001544955.1	TRUE	FALSE	FALSE
GCA_003398715.1	TRUE	FALSE	FALSE
GCA_965641525.1	TRUE	FALSE	TRUE
GCA_001393655.1	TRUE	FALSE	FALSE
GCA_000659845.1	TRUE	FALSE	FALSE
GCA_030866945.1	TRUE	FALSE	FALSE
GCA_001387795.1	TRUE	FALSE	FALSE
GCA_900123415.1	TRUE	FALSE	FALSE
GCA_001384435.1	TRUE	FALSE	TRUE
GCA_000660705.1	TRUE	FALSE	FALSE
GCA_000663285.1	TRUE	FALSE	FALSE
GCA_000706085.1	TRUE	FALSE	FALSE
GCA_900127145.1	TRUE	FALSE	FALSE
GCA_003397785.1	TRUE	FALSE	FALSE
GCA_000659565.1	TRUE	FALSE	FALSE
GCA_000659585.1	TRUE	FALSE	FALSE
GCA_900122245.1	TRUE	FALSE	FALSE
GCA_000524175.1	TRUE	FALSE	FALSE
GCA_000668335.1	TRUE	FALSE	FALSE
GCA_900123575.1	TRUE	FALSE	FALSE
GCA_020684445.1	TRUE	FALSE	FALSE
GCA_001395415.1	TRUE	FALSE	FALSE
GCA_001948885.1	TRUE	FALSE	FALSE
GCA_001381415.1	TRUE	FALSE	FALSE
GCA_900124525.1	TRUE	FALSE	FALSE
GCA_000649555.1	TRUE	FALSE	FALSE
GCA_003394445.1	TRUE	FALSE	FALSE
GCA_000677015.1	TRUE	FALSE	FALSE
GCA_000655715.1	TRUE	FALSE	FALSE
GCA_004109165.1	TRUE	FALSE	TRUE
GCA_000751615.1	TRUE	FALSE	FALSE
GCA_001395635.1	TRUE	FALSE	FALSE
GCA_001325305.1	TRUE	FALSE	FALSE
GCA_003546395.1	TRUE	FALSE	FALSE
GCA_900169575.1	TRUE	FALSE	FALSE
GCA_001202715.1	TRUE	FALSE	FALSE
GCA_004110725.1	TRUE	FALSE	FALSE
GCA_001328215.1	TRUE	FALSE	FALSE
GCA_009208275.1	TRUE	FALSE	FALSE
GCA_002130485.1	TRUE	FALSE	FALSE
GCA_040063325.1	TRUE	FALSE	FALSE
GCA_001387115.1	TRUE	FALSE	FALSE
GCA_001380135.1	TRUE	FALSE	FALSE
GCA_001389015.1	TRUE	FALSE	FALSE
GCA_001378135.1	TRUE	FALSE	FALSE
GCA_000667785.1	TRUE	FALSE	FALSE
GCA_009932535.1	TRUE	FALSE	FALSE
GCA_001841645.1	TRUE	FALSE	FALSE
GCA_040063145.1	TRUE	FALSE	FALSE
GCA_001322125.1	TRUE	FALSE	FALSE
GCA_001380855.1	TRUE	FALSE	FALSE
GCA_001383635.1	TRUE	FALSE	TRUE
GCA_000655555.1	TRUE	FALSE	FALSE
GCA_004112435.1	TRUE	FALSE	FALSE
GCA_001945855.1	TRUE	FALSE	FALSE
GCA_000680555.1	TRUE	FALSE	TRUE
GCA_007922995.1	TRUE	FALSE	TRUE
GCA_040946645.1	TRUE	FALSE	FALSE
GCA_001847075.1	TRUE	FALSE	FALSE
GCA_020683365.1	TRUE	FALSE	FALSE
GCA_002448215.1	TRUE	FALSE	TRUE
GCA_001318765.1	TRUE	FALSE	FALSE
GCA_003394335.1	TRUE	FALSE	FALSE
GCA_001322205.1	TRUE	FALSE	TRUE
GCA_001944765.1	TRUE	FALSE	FALSE
GCA_000653955.1	TRUE	FALSE	FALSE
GCA_001148065.1	TRUE	FALSE	FALSE
GCA_021533275.1	TRUE	FALSE	FALSE
GCA_000658695.1	TRUE	FALSE	TRUE
GCA_004105265.1	TRUE	FALSE	FALSE
GCA_000652715.1	TRUE	FALSE	TRUE
GCA_001377455.1	TRUE	FALSE	FALSE
GCA_000658945.1	TRUE	FALSE	FALSE
GCA_003394485.1	TRUE	FALSE	FALSE
GCA_900120755.1	TRUE	FALSE	FALSE
GCA_000659165.1	TRUE	FALSE	FALSE
GCA_900123315.1	TRUE	FALSE	TRUE
GCA_001323925.1	TRUE	FALSE	FALSE
GCA_001942725.1	TRUE	FALSE	FALSE
GCA_001387815.1	TRUE	FALSE	FALSE
GCA_003399245.1	TRUE	FALSE	FALSE
GCA_025447435.1	TRUE	FALSE	TRUE
GCA_014900735.1	TRUE	FALSE	FALSE
GCA_004105035.1	TRUE	FALSE	FALSE
GCA_004113125.1	TRUE	FALSE	FALSE
GCA_000680735.1	TRUE	FALSE	TRUE
GCA_020684645.1	TRUE	FALSE	TRUE
GCA_004110475.1	TRUE	FALSE	TRUE
GCA_023864355.1	TRUE	FALSE	FALSE
GCA_900123045.1	TRUE	FALSE	FALSE
GCA_004107125.1	TRUE	FALSE	TRUE
GCA_001943385.1	TRUE	FALSE	FALSE
GCA_002099275.1	TRUE	FALSE	FALSE
GCA_001078615.1	TRUE	FALSE	FALSE
GCA_001384055.1	TRUE	FALSE	FALSE
GCA_009757295.1	TRUE	FALSE	FALSE
GCA_000660185.1	TRUE	FALSE	FALSE
GCA_001840545.1	TRUE	FALSE	FALSE
GCA_004112195.1	TRUE	TRUE	TRUE
GCA_001145965.1	TRUE	FALSE	FALSE
GCA_001375955.1	TRUE	FALSE	FALSE
GCA_900124615.1	TRUE	FALSE	FALSE
GCA_001097325.1	TRUE	FALSE	FALSE
GCA_900127225.1	TRUE	FALSE	FALSE
GCA_000672835.1	TRUE	FALSE	FALSE
GCA_014900755.1	TRUE	FALSE	FALSE
GCA_000663945.1	TRUE	FALSE	FALSE
GCA_900122435.1	TRUE	FALSE	FALSE
GCA_001383755.1	TRUE	FALSE	FALSE
GCA_051388955.1	TRUE	FALSE	FALSE
GCA_004105975.1	TRUE	FALSE	FALSE
GCA_000664825.1	TRUE	FALSE	FALSE
GCA_001842225.1	TRUE	FALSE	FALSE
GCA_000650615.1	TRUE	FALSE	FALSE
GCA_900127355.1	TRUE	FALSE	FALSE
GCA_000654935.1	TRUE	FALSE	FALSE
GCA_001392615.1	TRUE	FALSE	FALSE
GCA_002130455.1	TRUE	FALSE	FALSE
GCA_040537005.1	TRUE	FALSE	TRUE
GCA_000967285.1	TRUE	FALSE	FALSE
GCA_003546305.1	TRUE	FALSE	FALSE
GCA_000649995.1	TRUE	FALSE	FALSE
GCA_900123425.1	TRUE	FALSE	FALSE
GCA_002886585.1	TRUE	FALSE	FALSE
GCA_001398075.1	TRUE	FALSE	FALSE
GCA_000668675.1	TRUE	FALSE	FALSE
GCA_014899825.1	TRUE	TRUE	TRUE
GCA_020683925.1	TRUE	FALSE	TRUE
GCA_000665945.1	TRUE	FALSE	FALSE
GCA_001282445.1	TRUE	FALSE	FALSE
GCA_000677435.1	TRUE	FALSE	FALSE
GCA_000662505.1	TRUE	FALSE	TRUE
GCA_001944155.1	TRUE	FALSE	TRUE
GCA_025818645.1	TRUE	FALSE	FALSE
GCA_001386275.1	TRUE	FALSE	TRUE
GCA_001377075.1	TRUE	FALSE	FALSE
GCA_000660425.1	TRUE	FALSE	FALSE
GCA_900120645.1	TRUE	FALSE	FALSE
GCA_011067145.1	TRUE	FALSE	FALSE
GCA_900160645.1	TRUE	FALSE	TRUE
GCA_000669715.1	TRUE	TRUE	TRUE
GCA_037000665.1	TRUE	FALSE	TRUE
GCA_001327715.1	TRUE	FALSE	FALSE
GCA_001325365.1	TRUE	FALSE	FALSE
GCA_001840555.1	TRUE	FALSE	FALSE
GCA_001387895.1	TRUE	FALSE	FALSE
GCA_001322225.1	TRUE	FALSE	FALSE
GCA_001324245.1	TRUE	FALSE	FALSE
GCA_900709215.1	TRUE	FALSE	FALSE
GCA_001147145.1	TRUE	FALSE	FALSE
GCA_004104815.1	TRUE	FALSE	FALSE
GCA_003398705.1	TRUE	FALSE	FALSE
GCA_040063535.1	TRUE	FALSE	FALSE
GCA_001325985.1	TRUE	FALSE	FALSE
GCA_014900315.1	TRUE	FALSE	FALSE
GCA_001997605.1	TRUE	FALSE	FALSE
GCA_001445215.1	TRUE	FALSE	FALSE
GCA_000512065.1	TRUE	FALSE	TRUE
GCA_000652015.1	TRUE	FALSE	FALSE
GCA_004107875.1	TRUE	FALSE	FALSE
GCA_001386715.1	TRUE	FALSE	FALSE
GCA_001944325.1	TRUE	FALSE	TRUE
GCA_000803735.1	TRUE	FALSE	FALSE
GCA_000749665.1	TRUE	TRUE	TRUE
GCA_000163015.1	TRUE	FALSE	FALSE
GCA_001287365.1	TRUE	FALSE	FALSE
GCA_001383795.1	TRUE	FALSE	FALSE
GCA_004112625.1	TRUE	FALSE	FALSE
GCA_028583305.1	TRUE	FALSE	FALSE
GCA_001392115.1	TRUE	FALSE	FALSE
GCA_030576595.1	TRUE	FALSE	FALSE
GCA_002131185.1	TRUE	FALSE	FALSE
GCA_000653015.1	TRUE	FALSE	FALSE
GCA_000155285.1	TRUE	FALSE	FALSE
GCA_039906665.1	TRUE	FALSE	FALSE
GCA_028768425.1	TRUE	FALSE	TRUE
GCA_000665185.1	TRUE	FALSE	FALSE
GCA_014899285.1	TRUE	FALSE	FALSE
GCA_001379535.1	TRUE	FALSE	FALSE
GCA_003393145.1	TRUE	FALSE	FALSE
GCA_900124265.1	TRUE	FALSE	FALSE
GCA_001841765.1	TRUE	FALSE	FALSE
GCA_001852005.1	TRUE	FALSE	FALSE
GCA_000443675.1	TRUE	FALSE	FALSE
GCA_001383555.1	TRUE	FALSE	FALSE
GCA_001839715.1	TRUE	FALSE	FALSE
GCA_001390635.1	TRUE	FALSE	FALSE
GCA_004110625.1	TRUE	FALSE	FALSE
GCA_000749725.1	TRUE	FALSE	FALSE
GCA_004108075.1	TRUE	FALSE	FALSE
GCA_004111825.1	TRUE	FALSE	FALSE
GCA_001396495.1	TRUE	FALSE	FALSE
GCA_000675195.1	TRUE	FALSE	FALSE
GCA_000804055.1	TRUE	FALSE	FALSE
GCA_023864305.1	TRUE	FALSE	FALSE
GCA_001198575.1	TRUE	FALSE	FALSE
GCA_012163215.1	TRUE	FALSE	FALSE
GCA_001380455.1	TRUE	FALSE	FALSE
GCA_004106835.1	TRUE	FALSE	FALSE
GCA_003394885.1	TRUE	FALSE	TRUE
GCA_000666245.1	TRUE	FALSE	FALSE
GCA_000649815.1	TRUE	FALSE	TRUE
GCA_000664625.1	TRUE	FALSE	FALSE
GCA_001853035.1	TRUE	FALSE	FALSE
GCA_002886865.1	TRUE	FALSE	FALSE
GCA_001377275.1	TRUE	FALSE	FALSE
GCA_001394595.1	TRUE	FALSE	FALSE
GCA_001376255.1	TRUE	FALSE	FALSE
GCA_001376775.1	TRUE	FALSE	FALSE
GCA_004108945.1	TRUE	FALSE	FALSE
GCA_001386095.1	TRUE	FALSE	TRUE
GCA_000656815.1	TRUE	FALSE	TRUE
GCA_900124195.1	TRUE	FALSE	FALSE
GCA_001391715.1	TRUE	FALSE	FALSE
GCA_002129785.1	TRUE	FALSE	FALSE
GCA_000665205.1	TRUE	FALSE	FALSE
GCA_001380335.1	TRUE	FALSE	FALSE
GCA_001319025.1	TRUE	FALSE	FALSE
GCA_000669495.1	TRUE	FALSE	FALSE
GCA_001376475.1	TRUE	FALSE	FALSE
GCA_900121795.1	TRUE	FALSE	TRUE
GCA_001392355.1	TRUE	FALSE	FALSE
GCA_001397955.1	TRUE	FALSE	FALSE
GCA_003393495.1	TRUE	FALSE	FALSE
GCA_001322085.1	TRUE	FALSE	FALSE
GCA_001845635.1	TRUE	FALSE	FALSE
GCA_001943725.1	TRUE	FALSE	FALSE
GCA_001843215.1	TRUE	FALSE	FALSE
GCA_004113095.1	TRUE	FALSE	FALSE
GCA_002128905.1	TRUE	FALSE	TRUE
GCA_007859385.1	TRUE	FALSE	FALSE
GCA_004109005.1	TRUE	FALSE	FALSE
GCA_000313215.2	TRUE	FALSE	FALSE
GCA_021352535.1	TRUE	FALSE	FALSE
GCA_001848085.1	TRUE	FALSE	FALSE
GCA_020683745.1	TRUE	FALSE	FALSE
GCA_000666225.1	TRUE	FALSE	FALSE
GCA_014899445.1	TRUE	FALSE	FALSE
GCA_900127555.1	TRUE	FALSE	FALSE
GCA_001720315.1	TRUE	FALSE	FALSE
GCA_000445915.1	TRUE	TRUE	TRUE
GCA_001384495.1	TRUE	FALSE	FALSE
GCA_001393275.1	TRUE	FALSE	TRUE
GCA_001321925.1	TRUE	FALSE	FALSE
GCA_001324545.1	TRUE	FALSE	FALSE
GCA_001327695.1	TRUE	FALSE	FALSE
GCA_000654455.1	TRUE	FALSE	FALSE
GCA_001388775.1	TRUE	FALSE	FALSE
GCA_905183025.1	TRUE	FALSE	FALSE
GCA_008014605.1	TRUE	FALSE	FALSE
GCA_001376015.1	TRUE	FALSE	FALSE
GCA_000668895.1	TRUE	FALSE	FALSE
GCA_014900255.1	TRUE	FALSE	FALSE
GCA_000663045.1	TRUE	FALSE	FALSE
GCA_014900965.1	TRUE	FALSE	FALSE
GCA_001385375.1	TRUE	FALSE	TRUE
GCA_001386255.1	TRUE	FALSE	FALSE
GCA_001393135.1	TRUE	FALSE	FALSE
GCA_002886405.1	TRUE	FALSE	FALSE
GCA_000667905.1	TRUE	FALSE	TRUE
GCA_003383385.1	TRUE	FALSE	FALSE
GCA_001390415.1	TRUE	FALSE	TRUE
GCA_001391495.1	TRUE	FALSE	FALSE
GCA_000665005.1	TRUE	FALSE	FALSE
GCA_001847815.1	TRUE	FALSE	FALSE
GCA_000443715.1	TRUE	FALSE	FALSE
GCA_040949065.1	TRUE	FALSE	FALSE
GCA_001397135.1	TRUE	FALSE	FALSE
GCA_000679895.1	TRUE	FALSE	FALSE
GCA_001379595.1	TRUE	FALSE	FALSE
GCA_020684425.1	TRUE	FALSE	FALSE
GCA_004110735.1	TRUE	FALSE	TRUE
GCA_004104565.1	TRUE	FALSE	FALSE
GCA_001382635.1	TRUE	FALSE	FALSE
GCA_000445975.1	TRUE	FALSE	TRUE
GCA_001848815.1	TRUE	FALSE	FALSE
GCA_000706465.1	TRUE	FALSE	FALSE
GCA_004108345.1	TRUE	FALSE	FALSE
GCA_900121735.1	TRUE	FALSE	FALSE
GCA_000653275.1	TRUE	FALSE	FALSE
GCA_004106335.1	TRUE	FALSE	FALSE
GCA_019661485.1	TRUE	FALSE	FALSE
GCA_000675535.1	TRUE	FALSE	FALSE
GCA_003398205.1	TRUE	FALSE	FALSE
GCA_001842135.1	TRUE	FALSE	TRUE
GCA_004108695.1	TRUE	FALSE	FALSE
GCA_000678835.1	TRUE	FALSE	FALSE
GCA_000658835.1	TRUE	FALSE	FALSE
GCA_004113855.1	TRUE	FALSE	FALSE
GCA_001385535.1	TRUE	FALSE	FALSE
GCA_001942635.1	TRUE	FALSE	TRUE
GCA_024651325.1	TRUE	FALSE	FALSE
GCA_001851205.1	TRUE	FALSE	FALSE
GCA_000677875.1	TRUE	FALSE	FALSE
GCA_000934325.3	TRUE	FALSE	TRUE
GCA_001394635.1	TRUE	FALSE	FALSE
GCA_000674115.1	TRUE	FALSE	TRUE
GCA_000651395.1	TRUE	FALSE	FALSE
GCA_900123275.1	TRUE	FALSE	FALSE
GCA_001383155.1	TRUE	FALSE	FALSE
GCA_045345655.1	TRUE	FALSE	FALSE
GCA_001390795.1	TRUE	FALSE	FALSE
GCA_001323985.1	TRUE	FALSE	FALSE
GCA_001397395.1	TRUE	FALSE	FALSE
GCA_002446935.1	TRUE	FALSE	FALSE
GCA_000652975.1	TRUE	FALSE	FALSE
GCA_000660365.1	TRUE	FALSE	FALSE
GCA_001851245.1	TRUE	FALSE	FALSE
GCA_000653335.1	TRUE	FALSE	TRUE
GCA_001383655.1	TRUE	FALSE	FALSE
GCA_001196935.1	TRUE	FALSE	FALSE
GCA_001848115.1	TRUE	FALSE	FALSE
GCA_001382995.1	TRUE	FALSE	FALSE
GCA_000650555.1	TRUE	FALSE	FALSE
GCA_000666165.1	TRUE	FALSE	FALSE
GCA_000706045.1	TRUE	FALSE	FALSE
GCA_000442945.1	TRUE	FALSE	FALSE
GCA_001378415.1	TRUE	FALSE	FALSE
GCA_030568235.1	TRUE	FALSE	FALSE
GCA_001844105.1	TRUE	FALSE	FALSE
GCA_001840405.1	TRUE	FALSE	FALSE
GCA_000443895.1	TRUE	FALSE	FALSE
GCA_020683285.1	TRUE	FALSE	FALSE
GCA_004110335.1	TRUE	FALSE	FALSE
GCA_040949235.1	TRUE	FALSE	FALSE
GCA_003398755.1	TRUE	FALSE	TRUE
GCA_001392695.1	TRUE	FALSE	FALSE
GCA_000675435.1	TRUE	FALSE	FALSE
GCA_001393035.1	TRUE	FALSE	FALSE
GCA_048537825.1	TRUE	FALSE	FALSE
GCA_000679635.1	TRUE	FALSE	FALSE
GCA_900122745.1	TRUE	FALSE	FALSE
GCA_001323105.1	TRUE	FALSE	FALSE
GCA_000669555.1	TRUE	FALSE	TRUE
GCA_000195955.2	TRUE	FALSE	FALSE
GCA_001375815.1	TRUE	FALSE	FALSE
GCA_900124625.1	TRUE	FALSE	TRUE
GCA_004022405.1	TRUE	FALSE	FALSE
GCA_000878485.1	TRUE	FALSE	FALSE
GCA_000653515.1	TRUE	FALSE	FALSE
GCA_001943445.1	TRUE	FALSE	TRUE
GCA_001172005.1	TRUE	TRUE	TRUE
GCA_001325565.1	TRUE	FALSE	FALSE
GCA_003396755.1	TRUE	FALSE	FALSE
GCA_001948695.1	TRUE	FALSE	FALSE
GCA_000972465.1	TRUE	FALSE	FALSE
GCA_001384175.1	TRUE	FALSE	FALSE
GCA_001842325.1	TRUE	FALSE	FALSE
GCA_001947705.1	TRUE	FALSE	FALSE
GCA_003394775.1	TRUE	FALSE	FALSE
GCA_001948615.1	TRUE	FALSE	FALSE
GCA_000679235.1	TRUE	FALSE	TRUE
GCA_000678555.1	TRUE	FALSE	FALSE
