# The C. difficile dataset; GCA_025534045.1 is used as the reference genome for Unikseq and Neptune	# The C. difficile dataset; GCA_025534045.1 is used as the reference genome for Unikseq and Neptune	# The C. difficile dataset; GCA_025534045.1 is used as the reference genome for Unikseq and Neptune	
GenBank accession	Is target	Is sampled (100 genomes)	Is sampled (1000 genomes)
GCA_000449845.1	TRUE	FALSE	TRUE
GCA_000451485.2	TRUE	FALSE	TRUE
GCA_033841335.1	TRUE	FALSE	FALSE
GCA_900692215.1	TRUE	FALSE	FALSE
GCA_040362695.1	TRUE	FALSE	TRUE
GCA_041537205.1	TRUE	FALSE	FALSE
GCA_030251125.1	TRUE	FALSE	FALSE
GCA_046248745.1	TRUE	FALSE	FALSE
GCA_037920325.1	TRUE	FALSE	FALSE
GCA_025397695.1	TRUE	FALSE	FALSE
GCA_900243085.1	TRUE	FALSE	FALSE
GCA_901006055.1	TRUE	FALSE	FALSE
GCA_039502855.1	TRUE	FALSE	FALSE
GCA_031261505.1	TRUE	FALSE	FALSE
GCA_004315225.1	TRUE	FALSE	TRUE
GCA_030250875.1	TRUE	FALSE	TRUE
GCA_037927465.1	TRUE	FALSE	FALSE
GCA_000531385.1	TRUE	FALSE	FALSE
GCA_036688845.1	TRUE	FALSE	FALSE
GCA_041537245.1	TRUE	FALSE	FALSE
GCA_007000655.1	TRUE	FALSE	TRUE
GCA_032081395.1	TRUE	FALSE	TRUE
GCA_032575635.1	TRUE	FALSE	FALSE
GCA_002302305.1	TRUE	FALSE	FALSE
GCA_004313745.1	TRUE	FALSE	FALSE
GCA_001896395.1	TRUE	FALSE	TRUE
GCA_002891605.1	TRUE	FALSE	FALSE
GCA_900008635.1	TRUE	FALSE	FALSE
GCA_038754655.1	TRUE	FALSE	FALSE
GCA_007000735.1	TRUE	FALSE	TRUE
GCA_028597345.1	TRUE	FALSE	FALSE
GCA_021283605.1	TRUE	FALSE	FALSE
GCA_049673575.1	TRUE	FALSE	FALSE
GCA_028599715.1	TRUE	FALSE	FALSE
GCA_028597595.1	TRUE	FALSE	TRUE
GCA_900014165.1	TRUE	FALSE	FALSE
GCA_901006195.1	TRUE	FALSE	FALSE
GCA_900166525.1	TRUE	FALSE	FALSE
GCA_030250845.1	TRUE	FALSE	FALSE
GCA_038754995.1	TRUE	FALSE	FALSE
GCA_024260155.1	TRUE	FALSE	FALSE
GCA_037918385.1	TRUE	FALSE	FALSE
GCA_007002255.1	TRUE	FALSE	FALSE
GCA_019427865.1	TRUE	FALSE	FALSE
GCA_900164935.1	TRUE	FALSE	FALSE
GCA_022458815.1	TRUE	FALSE	TRUE
GCA_004317965.1	TRUE	FALSE	FALSE
GCA_007001085.1	TRUE	FALSE	FALSE
GCA_901005005.1	TRUE	FALSE	FALSE
GCA_004317425.1	TRUE	FALSE	FALSE
GCA_002080065.1	TRUE	TRUE	TRUE
GCA_004316845.1	TRUE	FALSE	FALSE
GCA_033840485.1	TRUE	FALSE	FALSE
GCA_021284115.1	TRUE	FALSE	TRUE
GCA_007001665.1	TRUE	FALSE	FALSE
GCA_019427205.1	TRUE	FALSE	FALSE
GCA_002301595.1	TRUE	FALSE	FALSE
GCA_003862635.1	TRUE	FALSE	FALSE
GCA_900166235.1	TRUE	FALSE	FALSE
GCA_004318065.1	TRUE	FALSE	FALSE
GCA_003327755.1	TRUE	FALSE	FALSE
GCA_002301375.1	TRUE	FALSE	FALSE
GCA_900165155.1	TRUE	FALSE	FALSE
GCA_002301765.1	TRUE	FALSE	FALSE
GCA_015352285.3	TRUE	FALSE	TRUE
GCA_900687285.1	TRUE	FALSE	FALSE
GCA_025533475.1	TRUE	FALSE	FALSE
GCA_900164255.1	TRUE	FALSE	FALSE
GCA_004319305.1	TRUE	FALSE	FALSE
GCA_033841195.1	TRUE	FALSE	FALSE
GCA_006408255.1	TRUE	FALSE	FALSE
GCA_007001585.1	TRUE	FALSE	FALSE
GCA_018884725.1	TRUE	FALSE	FALSE
GCA_028597635.1	TRUE	FALSE	FALSE
GCA_004317645.1	TRUE	FALSE	FALSE
GCA_028597095.1	TRUE	FALSE	FALSE
GCA_900164395.1	TRUE	FALSE	FALSE
GCA_900688835.1	TRUE	FALSE	FALSE
GCA_030251245.1	TRUE	FALSE	FALSE
GCA_002304255.1	TRUE	FALSE	FALSE
GCA_004319825.1	TRUE	FALSE	FALSE
GCA_032475915.1	TRUE	FALSE	FALSE
GCA_025532755.1	TRUE	FALSE	TRUE
GCA_002946555.2	TRUE	FALSE	TRUE
GCA_032081445.1	TRUE	FALSE	FALSE
GCA_039503015.1	TRUE	FALSE	TRUE
GCA_900243235.1	TRUE	FALSE	FALSE
GCA_901004895.1	TRUE	FALSE	FALSE
GCA_034187935.1	TRUE	FALSE	FALSE
GCA_004313825.1	TRUE	FALSE	TRUE
GCA_036698145.1	TRUE	FALSE	FALSE
GCA_007000825.1	TRUE	FALSE	FALSE
GCA_007114415.1	TRUE	FALSE	FALSE
GCA_000821025.1	TRUE	FALSE	FALSE
GCA_036698395.1	TRUE	FALSE	FALSE
GCA_002301575.1	TRUE	FALSE	FALSE
GCA_900165945.1	TRUE	FALSE	TRUE
GCA_900096125.1	TRUE	FALSE	FALSE
GCA_004316165.1	TRUE	FALSE	FALSE
GCA_025533615.1	TRUE	FALSE	FALSE
GCA_004318085.1	TRUE	FALSE	FALSE
GCA_004315785.1	TRUE	FALSE	FALSE
GCA_000451305.2	TRUE	FALSE	FALSE
GCA_002301785.1	TRUE	FALSE	TRUE
GCA_002301455.1	TRUE	FALSE	TRUE
GCA_028599705.1	TRUE	FALSE	TRUE
GCA_036443265.1	TRUE	FALSE	FALSE
GCA_020676075.1	TRUE	FALSE	FALSE
GCA_002945415.1	TRUE	FALSE	FALSE
GCA_900165705.1	TRUE	FALSE	FALSE
GCA_900096395.1	TRUE	FALSE	FALSE
GCA_002301805.1	TRUE	FALSE	FALSE
GCA_036698715.1	TRUE	FALSE	TRUE
GCA_020657735.1	TRUE	FALSE	TRUE
GCA_900096425.1	TRUE	FALSE	FALSE
GCA_025533115.1	TRUE	TRUE	TRUE
GCA_003328455.1	TRUE	FALSE	FALSE
GCA_039503055.1	TRUE	FALSE	FALSE
GCA_021284225.1	TRUE	FALSE	FALSE
GCA_901006185.1	TRUE	FALSE	FALSE
GCA_004315585.1	TRUE	FALSE	FALSE
GCA_004317885.1	TRUE	FALSE	FALSE
GCA_003597815.1	TRUE	FALSE	FALSE
GCA_038754255.1	TRUE	FALSE	TRUE
GCA_036442825.1	TRUE	FALSE	FALSE
GCA_017310715.1	TRUE	FALSE	TRUE
GCA_004315405.1	TRUE	FALSE	TRUE
GCA_002304575.1	TRUE	FALSE	FALSE
GCA_900243295.1	TRUE	FALSE	FALSE
GCA_900165215.1	TRUE	FALSE	FALSE
GCA_038754635.1	TRUE	FALSE	TRUE
GCA_015352015.2	TRUE	FALSE	TRUE
GCA_006408415.1	TRUE	TRUE	TRUE
GCA_901004755.1	TRUE	FALSE	FALSE
GCA_037448895.1	TRUE	FALSE	TRUE
GCA_000451145.2	TRUE	FALSE	FALSE
GCA_900096335.1	TRUE	FALSE	FALSE
GCA_900164195.1	TRUE	FALSE	FALSE
GCA_038753095.1	TRUE	FALSE	FALSE
GCA_043107805.1	TRUE	FALSE	FALSE
GCA_000449505.2	TRUE	FALSE	TRUE
GCA_024260365.1	TRUE	FALSE	FALSE
GCA_038753675.1	TRUE	FALSE	FALSE
GCA_038991675.1	TRUE	FALSE	FALSE
GCA_000531225.1	TRUE	FALSE	TRUE
GCA_018264015.1	TRUE	FALSE	TRUE
GCA_004314185.1	TRUE	FALSE	FALSE
GCA_900165795.1	TRUE	FALSE	FALSE
GCA_032476795.1	TRUE	FALSE	TRUE
GCA_900164335.1	TRUE	FALSE	TRUE
GCA_028599815.1	TRUE	FALSE	FALSE
GCA_000530835.1	TRUE	FALSE	FALSE
GCA_036443235.1	TRUE	FALSE	FALSE
GCA_003327365.1	TRUE	FALSE	TRUE
GCA_900683925.1	TRUE	FALSE	FALSE
GCA_900165045.1	TRUE	FALSE	TRUE
GCA_033840845.1	TRUE	FALSE	FALSE
GCA_007114785.1	TRUE	FALSE	FALSE
GCA_016093895.1	TRUE	FALSE	FALSE
GCA_003862815.1	TRUE	FALSE	FALSE
GCA_000452205.2	TRUE	FALSE	TRUE
GCA_032560375.1	TRUE	FALSE	FALSE
GCA_007000585.1	TRUE	FALSE	FALSE
GCA_037921315.1	TRUE	FALSE	FALSE
GCA_004316765.1	TRUE	FALSE	FALSE
GCA_007002455.1	TRUE	FALSE	FALSE
GCA_019427815.1	TRUE	FALSE	TRUE
GCA_032081245.1	TRUE	FALSE	FALSE
GCA_901005915.1	TRUE	FALSE	FALSE
GCA_027885775.1	TRUE	FALSE	FALSE
GCA_901004735.1	TRUE	FALSE	FALSE
GCA_038756615.1	TRUE	FALSE	FALSE
GCA_900011695.1	TRUE	FALSE	FALSE
GCA_034187915.1	TRUE	FALSE	FALSE
GCA_038755065.1	TRUE	FALSE	TRUE
GCA_900095975.1	TRUE	FALSE	FALSE
GCA_041107675.1	TRUE	FALSE	FALSE
GCA_900013905.1	TRUE	FALSE	FALSE
GCA_034188605.1	TRUE	FALSE	FALSE
GCA_016093655.1	TRUE	FALSE	TRUE
GCA_024260105.1	TRUE	FALSE	FALSE
GCA_002302725.1	TRUE	FALSE	FALSE
GCA_007001845.1	TRUE	FALSE	FALSE
GCA_900687605.1	TRUE	FALSE	FALSE
GCA_016094215.1	TRUE	FALSE	FALSE
GCA_025532415.1	TRUE	FALSE	FALSE
GCA_901002535.1	TRUE	FALSE	FALSE
GCA_041537365.1	TRUE	FALSE	FALSE
GCA_004315705.1	TRUE	FALSE	FALSE
GCA_000473625.2	TRUE	FALSE	FALSE
GCA_900687825.1	TRUE	FALSE	FALSE
GCA_900687775.1	TRUE	FALSE	TRUE
GCA_900687625.1	TRUE	FALSE	FALSE
GCA_900166245.1	TRUE	FALSE	FALSE
GCA_000449305.2	TRUE	FALSE	FALSE
GCA_024496065.1	TRUE	FALSE	FALSE
GCA_004318465.1	TRUE	FALSE	FALSE
GCA_000449165.2	TRUE	FALSE	FALSE
GCA_001263655.1	TRUE	FALSE	FALSE
GCA_000450405.2	TRUE	FALSE	TRUE
GCA_900166075.1	TRUE	FALSE	TRUE
GCA_020657815.1	TRUE	FALSE	FALSE
GCA_900166495.1	TRUE	FALSE	FALSE
GCA_030251555.1	TRUE	FALSE	FALSE
GCA_002335485.1	TRUE	FALSE	TRUE
GCA_038755965.1	TRUE	FALSE	FALSE
GCA_032477015.1	TRUE	FALSE	FALSE
GCA_049704475.1	TRUE	FALSE	FALSE
GCA_034091225.1	TRUE	FALSE	FALSE
GCA_004313925.1	TRUE	FALSE	FALSE
GCA_024260025.1	TRUE	FALSE	TRUE
GCA_000450425.2	TRUE	FALSE	FALSE
GCA_900165695.1	TRUE	FALSE	FALSE
GCA_030250675.1	TRUE	FALSE	TRUE
GCA_025532655.1	TRUE	FALSE	FALSE
GCA_004317025.1	TRUE	FALSE	FALSE
GCA_900164375.1	TRUE	FALSE	FALSE
GCA_004317285.1	TRUE	FALSE	FALSE
GCA_007000795.1	TRUE	FALSE	FALSE
GCA_900166125.1	TRUE	FALSE	FALSE
GCA_901006365.1	TRUE	FALSE	FALSE
GCA_900164815.1	TRUE	FALSE	FALSE
GCA_002301655.1	TRUE	FALSE	FALSE
GCA_900692335.1	TRUE	FALSE	TRUE
GCA_016093965.1	TRUE	FALSE	FALSE
GCA_900164325.1	TRUE	FALSE	FALSE
GCA_900165565.1	TRUE	FALSE	FALSE
GCA_002812585.1	TRUE	FALSE	FALSE
GCA_016766995.1	TRUE	FALSE	FALSE
GCA_000828245.1	TRUE	FALSE	FALSE
GCA_020641035.1	TRUE	FALSE	TRUE
GCA_007114885.1	TRUE	FALSE	FALSE
GCA_003327345.1	TRUE	FALSE	FALSE
GCA_002303185.1	TRUE	FALSE	FALSE
GCA_049704495.1	TRUE	FALSE	FALSE
GCA_000451865.2	TRUE	FALSE	FALSE
GCA_031990555.1	TRUE	FALSE	FALSE
GCA_038755365.1	TRUE	FALSE	FALSE
GCA_038753385.1	TRUE	FALSE	FALSE
GCA_900167625.1	TRUE	FALSE	FALSE
GCA_016093995.1	TRUE	FALSE	TRUE
GCA_000450345.2	TRUE	FALSE	FALSE
GCA_004315185.1	TRUE	FALSE	FALSE
GCA_006408375.1	TRUE	FALSE	FALSE
GCA_030250785.1	TRUE	FALSE	FALSE
GCA_900687565.1	TRUE	FALSE	FALSE
GCA_005786645.1	TRUE	FALSE	FALSE
GCA_004314905.1	TRUE	FALSE	FALSE
GCA_033840855.1	TRUE	FALSE	FALSE
GCA_006381075.1	TRUE	FALSE	FALSE
GCA_004684385.1	TRUE	FALSE	FALSE
GCA_000449805.2	TRUE	FALSE	FALSE
GCA_003863005.1	TRUE	FALSE	FALSE
GCA_007001935.1	TRUE	FALSE	FALSE
GCA_025532285.1	TRUE	FALSE	FALSE
GCA_036697895.1	TRUE	FALSE	FALSE
GCA_036688735.1	TRUE	FALSE	TRUE
GCA_032081525.1	TRUE	FALSE	TRUE
GCA_007002145.1	TRUE	FALSE	TRUE
GCA_000450665.2	TRUE	FALSE	FALSE
GCA_007114835.1	TRUE	FALSE	FALSE
GCA_011882255.1	TRUE	FALSE	FALSE
GCA_900013395.1	TRUE	FALSE	FALSE
GCA_007002035.1	TRUE	FALSE	TRUE
GCA_006381025.1	TRUE	FALSE	TRUE
GCA_901004925.1	TRUE	FALSE	FALSE
GCA_034188485.1	TRUE	TRUE	TRUE
GCA_016094095.1	TRUE	FALSE	FALSE
GCA_036698685.1	TRUE	FALSE	FALSE
GCA_900164425.1	TRUE	FALSE	FALSE
GCA_033239965.1	TRUE	FALSE	TRUE
GCA_001484895.1	TRUE	FALSE	FALSE
GCA_900165315.1	TRUE	FALSE	FALSE
GCA_030251305.1	TRUE	FALSE	FALSE
GCA_002303025.1	TRUE	FALSE	FALSE
GCA_900165395.1	TRUE	FALSE	TRUE
GCA_030250665.1	TRUE	FALSE	FALSE
GCA_043107495.1	TRUE	FALSE	FALSE
GCA_002812645.1	TRUE	FALSE	FALSE
GCA_000450105.2	TRUE	FALSE	FALSE
GCA_003863075.1	TRUE	FALSE	FALSE
GCA_900165465.1	TRUE	FALSE	FALSE
GCA_036697835.1	TRUE	FALSE	FALSE
GCA_007001275.1	TRUE	FALSE	FALSE
GCA_020295305.1	TRUE	FALSE	FALSE
GCA_020658435.1	TRUE	FALSE	FALSE
GCA_026337815.1	TRUE	FALSE	TRUE
GCA_001704795.2	TRUE	FALSE	FALSE
GCA_016094275.1	TRUE	FALSE	FALSE
GCA_902652445.1	TRUE	FALSE	FALSE
GCA_900014935.1	TRUE	FALSE	FALSE
GCA_036688945.1	TRUE	FALSE	TRUE
GCA_037928795.1	TRUE	FALSE	FALSE
GCA_038753515.1	TRUE	TRUE	TRUE
GCA_002303225.1	TRUE	FALSE	TRUE
GCA_003482365.1	TRUE	FALSE	TRUE
GCA_003597775.1	TRUE	FALSE	TRUE
GCA_032081805.1	TRUE	FALSE	FALSE
GCA_002300865.1	TRUE	FALSE	FALSE
GCA_036699095.1	TRUE	FALSE	FALSE
GCA_004319005.1	TRUE	FALSE	FALSE
GCA_007001405.1	TRUE	FALSE	FALSE
GCA_036697935.1	TRUE	FALSE	TRUE
GCA_046248665.1	TRUE	FALSE	FALSE
GCA_007000845.1	TRUE	FALSE	FALSE
GCA_029310935.1	TRUE	FALSE	FALSE
GCA_002301555.1	TRUE	FALSE	FALSE
GCA_900165815.1	TRUE	FALSE	FALSE
GCA_018885005.1	TRUE	FALSE	FALSE
GCA_000450165.2	TRUE	FALSE	FALSE
GCA_901006275.1	TRUE	FALSE	FALSE
GCA_900164625.1	TRUE	FALSE	FALSE
GCA_024262255.1	TRUE	FALSE	TRUE
GCA_018884745.1	TRUE	FALSE	FALSE
GCA_034188585.1	TRUE	FALSE	FALSE
GCA_017310655.1	TRUE	FALSE	TRUE
GCA_004314645.1	TRUE	FALSE	FALSE
GCA_004315485.1	TRUE	FALSE	FALSE
GCA_025532305.1	TRUE	FALSE	FALSE
GCA_025533395.1	TRUE	FALSE	FALSE
GCA_900011975.1	TRUE	FALSE	FALSE
GCA_009903395.1	TRUE	FALSE	FALSE
GCA_020657775.1	TRUE	FALSE	FALSE
GCA_019426785.1	TRUE	FALSE	FALSE
GCA_002301495.1	TRUE	FALSE	FALSE
GCA_041537345.1	TRUE	FALSE	FALSE
GCA_015352355.1	TRUE	FALSE	TRUE
GCA_034188315.1	TRUE	FALSE	FALSE
GCA_028596485.1	TRUE	FALSE	FALSE
GCA_900014755.1	TRUE	FALSE	FALSE
GCA_002301615.1	TRUE	FALSE	FALSE
GCA_000451965.2	TRUE	FALSE	FALSE
GCA_900164725.1	TRUE	FALSE	FALSE
GCA_024260445.1	TRUE	FALSE	FALSE
GCA_036698995.1	TRUE	FALSE	FALSE
GCA_000448865.2	TRUE	FALSE	FALSE
GCA_018884605.1	TRUE	FALSE	FALSE
GCA_032566795.1	TRUE	FALSE	TRUE
GCA_038991605.1	TRUE	FALSE	FALSE
GCA_015732535.1	TRUE	FALSE	TRUE
GCA_012277145.1	TRUE	FALSE	FALSE
GCA_004315285.1	TRUE	FALSE	TRUE
GCA_028596665.1	TRUE	FALSE	FALSE
GCA_901002595.1	TRUE	FALSE	TRUE
GCA_003862885.1	TRUE	FALSE	FALSE
GCA_004316885.1	TRUE	FALSE	TRUE
GCA_002303165.1	TRUE	FALSE	TRUE
GCA_000531315.1	TRUE	FALSE	TRUE
GCA_900164515.1	TRUE	FALSE	FALSE
GCA_030251835.1	TRUE	FALSE	TRUE
GCA_034188505.1	TRUE	FALSE	FALSE
GCA_900688715.1	TRUE	FALSE	FALSE
GCA_003862765.1	TRUE	FALSE	TRUE
GCA_032081585.1	TRUE	FALSE	FALSE
GCA_900014795.1	TRUE	FALSE	TRUE
GCA_901004955.1	TRUE	FALSE	TRUE
GCA_004314725.1	TRUE	FALSE	TRUE
GCA_002300835.1	TRUE	FALSE	FALSE
GCA_900687665.1	TRUE	FALSE	FALSE
GCA_034318245.1	TRUE	FALSE	FALSE
GCA_045899935.1	TRUE	TRUE	TRUE
GCA_900688315.1	TRUE	FALSE	FALSE
GCA_901004885.1	TRUE	FALSE	FALSE
GCA_000448725.2	TRUE	FALSE	FALSE
GCA_033841075.1	TRUE	FALSE	FALSE
GCA_001972045.1	TRUE	FALSE	FALSE
GCA_025136135.1	TRUE	FALSE	FALSE
GCA_038754055.1	TRUE	FALSE	FALSE
GCA_900096235.1	TRUE	FALSE	FALSE
GCA_900692325.1	TRUE	FALSE	FALSE
GCA_002301265.1	TRUE	FALSE	TRUE
GCA_007000525.1	TRUE	FALSE	TRUE
GCA_004316305.1	TRUE	FALSE	FALSE
GCA_043107205.1	TRUE	FALSE	FALSE
GCA_030250775.1	TRUE	TRUE	TRUE
GCA_901006375.1	TRUE	FALSE	TRUE
GCA_016094175.1	TRUE	FALSE	FALSE
GCA_034187965.1	TRUE	FALSE	TRUE
GCA_039502985.1	TRUE	FALSE	TRUE
GCA_900165165.1	TRUE	FALSE	FALSE
GCA_901002515.1	TRUE	FALSE	FALSE
GCA_004314785.1	TRUE	TRUE	TRUE
GCA_036441965.1	TRUE	FALSE	TRUE
GCA_007002285.1	TRUE	FALSE	FALSE
GCA_901005955.1	TRUE	FALSE	FALSE
GCA_021283815.1	TRUE	FALSE	FALSE
GCA_901002125.1	TRUE	FALSE	FALSE
GCA_003481965.1	TRUE	FALSE	FALSE
GCA_004314125.1	TRUE	FALSE	FALSE
GCA_900166565.1	TRUE	FALSE	FALSE
GCA_024259995.1	TRUE	FALSE	TRUE
GCA_002301525.1	TRUE	FALSE	FALSE
GCA_036688955.1	TRUE	FALSE	TRUE
GCA_016093855.1	TRUE	TRUE	TRUE
GCA_021284195.1	TRUE	FALSE	FALSE
GCA_002082985.2	TRUE	FALSE	FALSE
GCA_024260325.1	TRUE	FALSE	FALSE
GCA_002303585.1	TRUE	FALSE	TRUE
GCA_018603475.1	TRUE	FALSE	FALSE
GCA_019427685.1	TRUE	FALSE	TRUE
GCA_004314505.1	TRUE	FALSE	FALSE
GCA_000448765.2	TRUE	FALSE	FALSE
GCA_032516925.1	TRUE	FALSE	FALSE
GCA_002301735.1	TRUE	FALSE	FALSE
GCA_024628765.1	TRUE	FALSE	FALSE
GCA_028597485.1	TRUE	FALSE	FALSE
GCA_036697915.1	TRUE	FALSE	FALSE
GCA_900009415.1	TRUE	FALSE	FALSE
GCA_004317105.1	TRUE	FALSE	FALSE
GCA_025532195.1	TRUE	FALSE	FALSE
GCA_028743315.1	TRUE	FALSE	FALSE
GCA_900096025.1	TRUE	FALSE	TRUE
GCA_046248865.1	TRUE	TRUE	TRUE
GCA_000449685.2	TRUE	FALSE	FALSE
GCA_900164165.1	TRUE	FALSE	FALSE
GCA_024502205.1	TRUE	FALSE	FALSE
GCA_004318425.1	TRUE	FALSE	TRUE
GCA_900014515.1	TRUE	FALSE	TRUE
GCA_009903535.1	TRUE	FALSE	FALSE
GCA_034188845.1	TRUE	FALSE	FALSE
GCA_007114055.1	TRUE	FALSE	FALSE
GCA_007114495.1	TRUE	FALSE	TRUE
GCA_000530895.1	TRUE	FALSE	FALSE
GCA_900687925.1	TRUE	FALSE	FALSE
GCA_004318645.1	TRUE	FALSE	FALSE
GCA_004684745.1	TRUE	FALSE	FALSE
GCA_032477715.1	TRUE	FALSE	TRUE
GCA_000450145.2	TRUE	FALSE	FALSE
GCA_030251905.1	TRUE	FALSE	FALSE
GCA_028597135.1	TRUE	FALSE	FALSE
GCA_028596585.1	TRUE	FALSE	FALSE
GCA_034188335.1	TRUE	TRUE	TRUE
GCA_004317305.1	TRUE	TRUE	TRUE
GCA_900096295.1	TRUE	FALSE	FALSE
GCA_900166315.1	TRUE	FALSE	FALSE
GCA_900013185.1	TRUE	FALSE	FALSE
GCA_900689405.1	TRUE	FALSE	FALSE
GCA_003597835.1	TRUE	FALSE	FALSE
GCA_024259925.1	TRUE	FALSE	FALSE
GCA_900096245.1	TRUE	FALSE	TRUE
GCA_000448965.2	TRUE	FALSE	FALSE
GCA_007001425.1	TRUE	FALSE	TRUE
GCA_036442885.1	TRUE	FALSE	TRUE
GCA_028596945.1	TRUE	FALSE	FALSE
GCA_025532425.1	TRUE	FALSE	FALSE
GCA_901005835.1	TRUE	FALSE	FALSE
GCA_025532535.1	TRUE	FALSE	FALSE
GCA_900096035.1	TRUE	FALSE	TRUE
GCA_036698175.1	TRUE	FALSE	TRUE
GCA_032081845.1	TRUE	FALSE	FALSE
GCA_000451365.2	TRUE	FALSE	FALSE
GCA_028597175.1	TRUE	FALSE	FALSE
GCA_901002565.1	TRUE	FALSE	FALSE
GCA_004316005.1	TRUE	FALSE	TRUE
GCA_900692365.1	TRUE	FALSE	FALSE
GCA_003482225.1	TRUE	FALSE	FALSE
GCA_900689965.1	TRUE	FALSE	TRUE
GCA_900684305.1	TRUE	FALSE	FALSE
GCA_004317525.1	TRUE	FALSE	TRUE
GCA_004314525.1	TRUE	FALSE	TRUE
GCA_000451585.2	TRUE	FALSE	FALSE
GCA_037929155.1	TRUE	FALSE	FALSE
GCA_021378415.1	TRUE	FALSE	FALSE
GCA_000449405.2	TRUE	FALSE	FALSE
GCA_032081785.1	TRUE	FALSE	FALSE
GCA_028597115.1	TRUE	FALSE	TRUE
GCA_033240005.1	TRUE	FALSE	FALSE
GCA_025533755.1	TRUE	FALSE	FALSE
GCA_004314225.1	TRUE	FALSE	FALSE
GCA_030251725.1	TRUE	FALSE	FALSE
GCA_007114905.1	TRUE	FALSE	FALSE
GCA_032486695.1	TRUE	FALSE	FALSE
GCA_900015225.1	TRUE	FALSE	FALSE
GCA_037923265.1	TRUE	FALSE	TRUE
GCA_000949855.1	TRUE	FALSE	TRUE
GCA_002301015.1	TRUE	FALSE	FALSE
GCA_900164805.1	TRUE	FALSE	FALSE
GCA_036698425.1	TRUE	FALSE	TRUE
GCA_003327055.1	TRUE	FALSE	TRUE
GCA_002302865.1	TRUE	FALSE	TRUE
GCA_000450385.2	TRUE	FALSE	FALSE
GCA_900165625.1	TRUE	FALSE	TRUE
GCA_900683905.1	TRUE	TRUE	TRUE
GCA_003457015.1	TRUE	FALSE	FALSE
GCA_025532625.1	TRUE	FALSE	TRUE
GCA_025532895.1	TRUE	FALSE	FALSE
GCA_017310935.1	TRUE	FALSE	FALSE
GCA_021283795.1	TRUE	FALSE	TRUE
GCA_004318945.1	TRUE	FALSE	FALSE
GCA_030251225.1	TRUE	FALSE	TRUE
GCA_944989955.1	TRUE	FALSE	FALSE
GCA_900688875.1	TRUE	FALSE	TRUE
GCA_900166165.1	TRUE	FALSE	FALSE
GCA_000451605.1	TRUE	FALSE	FALSE
GCA_900165875.1	TRUE	FALSE	TRUE
GCA_900166545.1	TRUE	FALSE	TRUE
GCA_034187985.1	TRUE	FALSE	FALSE
GCA_033240285.1	TRUE	FALSE	TRUE
GCA_025532885.1	TRUE	FALSE	FALSE
GCA_002303635.1	TRUE	FALSE	TRUE
GCA_032477995.1	TRUE	FALSE	FALSE
GCA_028596735.1	TRUE	FALSE	TRUE
GCA_004314165.1	TRUE	FALSE	TRUE
GCA_004317265.1	TRUE	FALSE	FALSE
GCA_900166335.1	TRUE	FALSE	FALSE
GCA_004317945.1	TRUE	FALSE	FALSE
GCA_901004715.1	TRUE	FALSE	FALSE
GCA_004316285.1	TRUE	FALSE	TRUE
GCA_016093775.1	TRUE	FALSE	TRUE
GCA_038752395.1	TRUE	FALSE	FALSE
GCA_004315105.1	TRUE	FALSE	FALSE
GCA_003862945.1	TRUE	FALSE	FALSE
GCA_036698665.1	TRUE	FALSE	TRUE
GCA_032501085.1	TRUE	FALSE	FALSE
GCA_018598985.1	TRUE	FALSE	FALSE
GCA_018255775.1	TRUE	FALSE	FALSE
GCA_032572995.1	TRUE	FALSE	FALSE
GCA_007000555.1	TRUE	FALSE	FALSE
GCA_027620275.1	TRUE	FALSE	FALSE
GCA_034187955.1	TRUE	FALSE	FALSE
GCA_037920665.1	TRUE	FALSE	FALSE
GCA_000451265.2	TRUE	FALSE	FALSE
GCA_025532615.1	TRUE	FALSE	TRUE
GCA_002302005.1	TRUE	FALSE	FALSE
GCA_900243125.1	TRUE	FALSE	FALSE
GCA_004317845.1	TRUE	FALSE	FALSE
GCA_001077535.2	TRUE	FALSE	FALSE
GCA_038753885.1	TRUE	FALSE	FALSE
GCA_004318385.1	TRUE	FALSE	TRUE
GCA_900243155.1	TRUE	FALSE	FALSE
GCA_002891615.1	TRUE	FALSE	FALSE
GCA_004317725.1	TRUE	FALSE	FALSE
GCA_037932795.1	TRUE	FALSE	FALSE
GCA_901005905.1	TRUE	FALSE	FALSE
GCA_025533775.1	TRUE	FALSE	FALSE
GCA_032503555.1	TRUE	FALSE	FALSE
GCA_000155065.1	TRUE	FALSE	FALSE
GCA_002945945.1	TRUE	FALSE	TRUE
GCA_004318825.1	TRUE	FALSE	FALSE
GCA_024260465.1	TRUE	FALSE	FALSE
GCA_900166105.1	TRUE	FALSE	TRUE
GCA_004314365.1	TRUE	FALSE	FALSE
GCA_025532335.1	TRUE	FALSE	FALSE
GCA_007001045.1	TRUE	FALSE	FALSE
GCA_028596955.1	TRUE	FALSE	TRUE
GCA_900165675.1	TRUE	FALSE	FALSE
GCA_037919185.1	TRUE	FALSE	FALSE
GCA_033240065.1	TRUE	FALSE	TRUE
GCA_900009405.1	TRUE	FALSE	TRUE
GCA_012030135.1	TRUE	FALSE	FALSE
GCA_007114225.1	TRUE	FALSE	FALSE
GCA_019427985.1	TRUE	FALSE	TRUE
GCA_004319865.1	TRUE	FALSE	FALSE
